word,count,GPE,date,article_index
Afghanistan_2009-10-26_4799,14,Afghanistan,2009-10-26,4799
Afghanistan_2014-04-01_7131,14,Afghanistan,2014-04-01,7131
India_2010-12-10_5617,14,India,2010-12-10,5617
Pakistan_2012-05-24_6328,14,Pakistan,2012-05-24,6328
Indonesia_2014-07-02_7292,14,Indonesia,2014-07-02,7292
Afghanistan_2012-03-08_6227,14,Afghanistan,2012-03-08,6227
Afghanistan_2021-07-29_8883,14,Afghanistan,2021-07-29,8883
Afghanistan_2009-09-04_4679,14,Afghanistan,2009-09-04,4679
Israel_2001-10-18_1005,14,Israel,2001-10-18,1005
Iran_2014-09-18_7363,14,Iran,2014-09-18,7363
Iran_2006-12-23_3167,14,Iran,2006-12-23,3167
Pakistan_2012-06-15_6349,14,Pakistan,2012-06-15,6349
Pakistan_2001-10-13_941,14,Pakistan,2001-10-13,941
Pakistan_2018-01-15_8307,14,Pakistan,2018-01-15,8307
Afghanistan_2010-05-11_5082,14,Afghanistan,2010-05-11,5082
Pakistan_2011-11-27_6118,14,Pakistan,2011-11-27,6118
Pakistan_2009-05-03_4430,14,Pakistan,2009-05-03,4430
Pakistan_2005-09-13_2791,14,Pakistan,2005-09-13,2791
Spain_2010-12-07_5609,14,Spain,2010-12-07,5609
Iraq_2021-06-30_8828,14,Iraq,2021-06-30,8828
Kabul_2001-09-16_473,14,Kabul,2001-09-16,473
Iraq_2014-06-11_7261,14,Iraq,2014-06-11,7261
Afghanistan_2011-10-05_6062,14,Afghanistan,2011-10-05,6062
Pakistan_2009-12-03_4895,14,Pakistan,2009-12-03,4895
Afghanistan_2001-10-22_1053,14,Afghanistan,2001-10-22,1053
Libya_2014-10-20_7415,14,Libya,2014-10-20,7415
Afghanistan_2021-09-01_9334,14,Afghanistan,2021-09-01,9334
Afghanistan_2001-09-16_479,14,Afghanistan,2001-09-16,479
Afghanistan_2009-12-25_4925,14,Afghanistan,2009-12-25,4925
Afghanistan_2001-03-03_264,14,Afghanistan,2001-03-03,264
Arabia_2005-02-05_2693,14,Arabia,2005-02-05,2693
Saudi_2005-02-05_2693,14,Saudi,2005-02-05,2693
Pakistan_2016-11-29_8073,14,Pakistan,2016-11-29,8073
Iran_2012-01-03_6167,14,Iran,2012-01-03,6167
Afghanistan_2013-01-11_6613,14,Afghanistan,2013-01-11,6613
Britain_2010-07-05_5185,14,Britain,2010-07-05,5185
Pakistan_2013-03-15_6676,14,Pakistan,2013-03-15,6676
Pakistan_2001-09-20_549,14,Pakistan,2001-09-20,549
U.S._2010-11-30_5520,14,U.S.,2010-11-30,5520
Pakistan_2003-03-10_2242,14,Pakistan,2003-03-10,2242
Karachi_2015-10-21_7788,14,Karachi,2015-10-21,7788
Kabul_2001-10-08_835,14,Kabul,2001-10-08,835
America_2001-10-08_840,14,America,2001-10-08,840
Pakistan_2008-09-16_4066,14,Pakistan,2008-09-16,4066
Palin_2008-10-01_4095,14,Palin,2008-10-01,4095
Afghanistan_2003-05-29_2310,14,Afghanistan,2003-05-29,2310
Kabul_2003-05-29_2310,14,Kabul,2003-05-29,2310
Australia_2021-04-23_8780,14,Australia,2021-04-23,8780
Pakistan_2015-02-13_7558,14,Pakistan,2015-02-13,7558
Afghanistan_2003-06-09_2319,14,Afghanistan,2003-06-09,2319
Afghanistan_2008-11-16_4176,14,Afghanistan,2008-11-16,4176
Pakistan_2015-04-20_7619,14,Pakistan,2015-04-20,7619
Singh_2010-12-16_5641,14,Singh,2010-12-16,5641
Pakistan_2003-07-19_2345,14,Pakistan,2003-07-19,2345
Pakistan_2008-11-29_4190,14,Pakistan,2008-11-29,4190
Afghanistan_2010-09-22_5387,14,Afghanistan,2010-09-22,5387
Israel_2015-03-17_7587,14,Israel,2015-03-17,7587
Pakistan_2017-03-15_8150,14,Pakistan,2017-03-15,8150
India_2008-12-04_4199,14,India,2008-12-04,4199
Pakistan_2016-05-22_7961,14,Pakistan,2016-05-22,7961
Afghanistan_2021-08-21_9109,14,Afghanistan,2021-08-21,9109
Arabia_2010-12-02_5582,14,Arabia,2010-12-02,5582
Saudi_2010-12-02_5582,14,Saudi,2010-12-02,5582
Australia_2015-09-29_7754,14,Australia,2015-09-29,7754
Afghanistan_2010-12-02_5572,14,Afghanistan,2010-12-02,5572
Pakistan_2008-06-15_3897,14,Pakistan,2008-06-15,3897
Afghanistan_2021-09-24_9532,14,Afghanistan,2021-09-24,9532
Afghanistan_2013-06-26_6823,14,Afghanistan,2013-06-26,6823
America_2008-07-16_3950,14,America,2008-07-16,3950
Buhari_2015-09-04_7726,14,Buhari,2015-09-04,7726
Pakistan_2011-05-02_5841,14,Pakistan,2011-05-02,5841
Afghanistan_2015-09-01_7722,14,Afghanistan,2015-09-01,7722
Kabul_2021-08-22_9126,14,Kabul,2021-08-22,9126
Qadir_2020-05-02_8618,14,Qadir,2020-05-02,8618
Pakistan_2010-12-01_5548,14,Pakistan,2010-12-01,5548
Afghanistan_2011-05-05_5853,14,Afghanistan,2011-05-05,5853
Afghanistan_2017-08-22_8227,14,Afghanistan,2017-08-22,8227
Australia_2013-07-19_6860,14,Australia,2013-07-19,6860
Afghanistan_1998-10-13_22,14,Afghanistan,1998-10-13,22
Pakistan_2017-05-22_8191,14,Pakistan,2017-05-22,8191
Pakistan_2007-12-31_3655,14,Pakistan,2007-12-31,3655
Pakistan_2011-05-05_5856,14,Pakistan,2011-05-05,5856
Afghanistan_2015-10-15_7782,14,Afghanistan,2015-10-15,7782
Pakistan_2011-04-05_5790,14,Pakistan,2011-04-05,5790
Afghanistan_2008-12-11_4208,14,Afghanistan,2008-12-11,4208
Iran_2001-09-09_404,14,Iran,2001-09-09,404
Hungary_2017-03-08_8145,14,Hungary,2017-03-08,8145
Pakistan_2009-02-09_4272,14,Pakistan,2009-02-09,4272
Afghanistan_2007-07-14_3398,14,Afghanistan,2007-07-14,3398
Turkey_2010-07-27_5259,14,Turkey,2010-07-27,5259
UK_2021-08-26_9226,14,UK,2021-08-26,9226
Qadri_2016-02-29_7897,14,Qadri,2016-02-29,7897
TF_2010-07-25_5239,14,TF,2010-07-25,5239
China_2021-04-06_8758,14,China,2021-04-06,8758
Arabia_2012-12-09_6559,14,Arabia,2012-12-09,6559
Britain_2010-07-29_5273,14,Britain,2010-07-29,5273
Pakistan_2014-02-05_7063,14,Pakistan,2014-02-05,7063
Saudi_2012-12-09_6559,14,Saudi,2012-12-09,6559
Pakistan_2001-05-16_316,14,Pakistan,2001-05-16,316
Afghanistan_2014-02-25_7086,14,Afghanistan,2014-02-25,7086
UK_2021-08-27_9251,14,UK,2021-08-27,9251
Kabul_2004-10-23_2645,14,Kabul,2004-10-23,2645
Afghanistan_2010-12-05_5598,14,Afghanistan,2010-12-05,5598
Afghanistan_2001-09-25_644,14,Afghanistan,2001-09-25,644
Pakistan_2007-07-28_3422,14,Pakistan,2007-07-28,3422
Iraq_2007-07-27_3420,14,Iraq,2007-07-27,3420
Arabia_2015-01-27_7537,14,Arabia,2015-01-27,7537
New_2018-12-13_8430,14,New,2018-12-13,8430
York_2018-12-13_8430,14,York,2018-12-13,8430
Afghanistan_2009-02-13_4278,13,Afghanistan,2009-02-13,4278
Kabul_2001-11-12_1262,13,Kabul,2001-11-12,1262
UK_2021-08-27_9243,13,UK,2021-08-27,9243
Afghanistan_2021-08-13_8934,13,Afghanistan,2021-08-13,8934
Afghanistan_2021-08-17_8997,13,Afghanistan,2021-08-17,8997
Afghanistan_2017-02-09_8126,13,Afghanistan,2017-02-09,8126
Iran_2006-09-01_3034,13,Iran,2006-09-01,3034
Turkey_2021-08-05_8903,13,Turkey,2021-08-05,8903
Qatar_2017-05-25_8194,13,Qatar,2017-05-25,8194
Pakistan_2013-07-29_6867,13,Pakistan,2013-07-29,6867
UK_2013-07-29_6867,13,UK,2013-07-29,6867
Pakistan_2008-01-09_3664,13,Pakistan,2008-01-09,3664
Pakistan_2008-08-19_4001,13,Pakistan,2008-08-19,4001
Pakistan_2013-07-29_6868,13,Pakistan,2013-07-29,6868
Iran_2007-06-12_3357,13,Iran,2007-06-12,3357
Pakistan_2007-12-28_3649,13,Pakistan,2007-12-28,3649
Pakistan_2010-12-16_5643,13,Pakistan,2010-12-16,5643
Afghanistan_2009-09-04_4676,13,Afghanistan,2009-09-04,4676
Pakistan_2013-05-23_6758,13,Pakistan,2013-05-23,6758
Iraq_2007-06-18_3364,13,Iraq,2007-06-18,3364
Iraq_2008-07-24_3963,13,Iraq,2008-07-24,3963
Afghanistan_2017-03-09_8147,13,Afghanistan,2017-03-09,8147
Kabul_2014-03-30_7125,13,Kabul,2014-03-30,7125
Tebbit_2013-06-15_6787,13,Tebbit,2013-06-15,6787
Afghanistan_2008-06-11_3891,13,Afghanistan,2008-06-11,3891
Afghanistan_2009-03-10_4324,13,Afghanistan,2009-03-10,4324
Pakistan_2007-04-30_3309,13,Pakistan,2007-04-30,3309
Afghanistan_2001-11-03_1180,13,Afghanistan,2001-11-03,1180
Afghanistan_2009-09-23_4728,13,Afghanistan,2009-09-23,4728
Pakistan_2013-06-26_6823,13,Pakistan,2013-06-26,6823
Afghanistan_2009-03-20_4345,13,Afghanistan,2009-03-20,4345
Afghanistan_2021-08-18_9056,13,Afghanistan,2021-08-18,9056
Kabul_2021-08-26_9215,13,Kabul,2021-08-26,9215
Iran_2019-09-11_8514,13,Iran,2019-09-11,8514
U.S._2013-05-23_6760,13,U.S.,2013-05-23,6760
UK_2021-08-12_8929,13,UK,2021-08-12,8929
Afghanistan_2014-02-20_7081,13,Afghanistan,2014-02-20,7081
Pakistan_2008-02-29_3754,13,Pakistan,2008-02-29,3754
New_2012-07-10_6369,13,New,2012-07-10,6369
Pakistan_2002-01-11_1672,13,Pakistan,2002-01-11,1672
Pakistan_2013-02-04_6640,13,Pakistan,2013-02-04,6640
Pakistan_2001-02-16_256,13,Pakistan,2001-02-16,256
India_2010-12-16_5640,13,India,2010-12-16,5640
Pakistan_2007-11-08_3570,13,Pakistan,2007-11-08,3570
Afghanistan_2008-12-20_4223,13,Afghanistan,2008-12-20,4223
China_2021-08-16_8983,13,China,2021-08-16,8983
Pakistan_2013-04-12_6700,13,Pakistan,2013-04-12,6700
India_2009-01-06_4235,13,India,2009-01-06,4235
Afghanistan_2017-10-04_8262,13,Afghanistan,2017-10-04,8262
Afghanistan_2007-07-27_3420,13,Afghanistan,2007-07-27,3420
Pakistan_2008-10-23_4133,13,Pakistan,2008-10-23,4133
Afghanistan_2009-04-04_4379,13,Afghanistan,2009-04-04,4379
Pakistan_2021-08-26_9224,13,Pakistan,2021-08-26,9224
Afghanistan_2007-07-18_3400,13,Afghanistan,2007-07-18,3400
Iran_2017-03-22_8160,13,Iran,2017-03-22,8160
Afghanistan_2008-11-09_4165,13,Afghanistan,2008-11-09,4165
Afghanistan_2008-11-09_4166,13,Afghanistan,2008-11-09,4166
Afghanistan_2008-11-12_4168,13,Afghanistan,2008-11-12,4168
Britain_2013-02-04_6640,13,Britain,2013-02-04,6640
Afghanistan_2007-10-05_3518,13,Afghanistan,2007-10-05,3518
UK_2021-08-18_9041,13,UK,2021-08-18,9041
Pakistan_2007-11-21_3590,13,Pakistan,2007-11-21,3590
York_2012-07-10_6369,13,York,2012-07-10,6369
Iran_2014-06-17_7277,13,Iran,2014-06-17,7277
Afghanistan_2002-02-21_1783,13,Afghanistan,2002-02-21,1783
Afghanistan_2007-02-19_3226,13,Afghanistan,2007-02-19,3226
Israel_2001-10-20_1029,13,Israel,2001-10-20,1029
London_2016-03-19_7909,13,London,2016-03-19,7909
Afghanistan_2012-07-18_6377,13,Afghanistan,2012-07-18,6377
Iraq_2014-06-18_7280,13,Iraq,2014-06-18,7280
India_2012-07-23_6382,13,India,2012-07-23,6382
India_2008-12-15_4217,13,India,2008-12-15,4217
Pakistan_2008-08-26_4025,13,Pakistan,2008-08-26,4025
Iraq_1999-12-19_108,13,Iraq,1999-12-19,108
Zealand_2021-08-27_9232,13,Zealand,2021-08-27,9232
Afghanistan_2021-08-16_8994,13,Afghanistan,2021-08-16,8994
Afghanistan_2007-12-12_3617,13,Afghanistan,2007-12-12,3617
Iraq_2002-03-13_1831,13,Iraq,2002-03-13,1831
New_2021-08-27_9232,13,New,2021-08-27,9232
Afghanistan_2014-05-30_7212,13,Afghanistan,2014-05-30,7212
Afghanistan_2010-12-16_5638,13,Afghanistan,2010-12-16,5638
Iraq_2006-09-29_3084,13,Iraq,2006-09-29,3084
Afghanistan_2001-09-23_608,13,Afghanistan,2001-09-23,608
Afghanistan_2021-08-31_9327,13,Afghanistan,2021-08-31,9327
America_2002-07-02_1979,13,America,2002-07-02,1979
Pakistan_2009-12-09_4909,13,Pakistan,2009-12-09,4909
New_2021-09-18_9500,13,New,2021-09-18,9500
Zealand_2021-09-18_9500,13,Zealand,2021-09-18,9500
Pakistan_2018-07-27_8390,13,Pakistan,2018-07-27,8390
Pakistan_2016-10-21_8039,13,Pakistan,2016-10-21,8039
Afghanistan_2021-09-07_9413,13,Afghanistan,2021-09-07,9413
Iran_2015-04-22_7620,13,Iran,2015-04-22,7620
Pakistan_2011-02-21_5726,13,Pakistan,2011-02-21,5726
Iraq_2014-12-03_7473,13,Iraq,2014-12-03,7473
Canada_2015-10-15_7778,13,Canada,2015-10-15,7778
Qadri_2015-10-07_7770,13,Qadri,2015-10-07,7770
Afghanistan_2021-07-14_8863,13,Afghanistan,2021-07-14,8863
Afghanistan_2011-11-29_6122,13,Afghanistan,2011-11-29,6122
Afghanistan_2021-09-20_9510,13,Afghanistan,2021-09-20,9510
Afghanistan_2014-11-08_7437,13,Afghanistan,2014-11-08,7437
Britain_2002-10-01_2108,13,Britain,2002-10-01,2108
Pakistan_2010-12-01_5547,13,Pakistan,2010-12-01,5547
Afghanistan_2021-05-25_8799,13,Afghanistan,2021-05-25,8799
Afghanistan_2010-10-27_5455,13,Afghanistan,2010-10-27,5455
Afghanistan_2011-12-20_6156,13,Afghanistan,2011-12-20,6156
Libya_2015-08-05_7697,13,Libya,2015-08-05,7697
Saudi_2015-01-27_7537,13,Saudi,2015-01-27,7537
Karzai_2010-12-02_5586,13,Karzai,2010-12-02,5586
Afghanistan_2001-10-13_939,13,Afghanistan,2001-10-13,939
Iraq_2005-11-22_2818,13,Iraq,2005-11-22,2818
Pakistan_2001-08-10_364,13,Pakistan,2001-08-10,364
Pakistan_2015-02-19_7568,13,Pakistan,2015-02-19,7568
Pakistan_2020-12-14_8735,13,Pakistan,2020-12-14,8735
Iraq_2003-02-09_2219,13,Iraq,2003-02-09,2219
Australia_2020-12-04_8729,13,Australia,2020-12-04,8729
Beijing_2021-09-08_9418,13,Beijing,2021-09-08,9418
Russia_2010-12-07_5609,13,Russia,2010-12-07,5609
Gaza_2001-11-28_1464,13,Gaza,2001-11-28,1464
Montaz_2004-02-19_2473,13,Montaz,2004-02-19,2473
UK_2021-09-17_9494,13,UK,2021-09-17,9494
Pakistan_2011-03-02_5738,13,Pakistan,2011-03-02,5738
Iran_2021-07-09_8849,13,Iran,2021-07-09,8849
UK_2021-09-01_9338,13,UK,2021-09-01,9338
Afghanistan_2011-04-02_5785,13,Afghanistan,2011-04-02,5785
Iraq_2002-09-30_2105,13,Iraq,2002-09-30,2105
Pakistan_2001-09-16_469,13,Pakistan,2001-09-16,469
Afghanistan_2016-11-03_8054,13,Afghanistan,2016-11-03,8054
Karzai_2010-12-02_5564,13,Karzai,2010-12-02,5564
Afghanistan_2010-05-31_5106,13,Afghanistan,2010-05-31,5106
Britain_2003-09-30_2383,13,Britain,2003-09-30,2383
Pakistan_2011-03-29_5776,13,Pakistan,2011-03-29,5776
Iran_2010-12-02_5565,13,Iran,2010-12-02,5565
Saudi_2010-12-05_5600,13,Saudi,2010-12-05,5600
Afghanistan_2009-11-04_4821,13,Afghanistan,2009-11-04,4821
Pakistan_2010-12-01_5561,13,Pakistan,2010-12-01,5561
Pakistan_2001-10-16_975,13,Pakistan,2001-10-16,975
Arabia_2010-12-05_5600,13,Arabia,2010-12-05,5600
Afghanistan_2021-09-11_9454,13,Afghanistan,2021-09-11,9454
Iraq_2004-06-21_2567,13,Iraq,2004-06-21,2567
Afghanistan_2011-06-23_5937,13,Afghanistan,2011-06-23,5937
Afghanistan_2012-03-14_6243,13,Afghanistan,2012-03-14,6243
Pakistan_2016-11-08_8058,13,Pakistan,2016-11-08,8058
Afghanistan_2021-08-31_9315,13,Afghanistan,2021-08-31,9315
Afghanistan_2015-03-22_7594,13,Afghanistan,2015-03-22,7594
Afghanistan_2014-09-30_7387,13,Afghanistan,2014-09-30,7387
Australia_2021-09-23_9525,13,Australia,2021-09-23,9525
UK_2010-07-07_5192,13,UK,2010-07-07,5192
Afghanistan_2009-12-01_4882,13,Afghanistan,2009-12-01,4882
Afghanistan_2021-07-26_8876,13,Afghanistan,2021-07-26,8876
Afghanistan_2001-10-02_748,13,Afghanistan,2001-10-02,748
Pakistan_2010-12-01_5549,13,Pakistan,2010-12-01,5549
Iran_1998-09-26_19,13,Iran,1998-09-26,19
Pakistan_2016-10-04_8029,13,Pakistan,2016-10-04,8029
Arabia_2010-12-05_5598,13,Arabia,2010-12-05,5598
Afghanistan_2021-09-27_9534,13,Afghanistan,2021-09-27,9534
Saudi_2010-12-05_5598,13,Saudi,2010-12-05,5598
Pakistan_2003-06-25_2327,13,Pakistan,2003-06-25,2327
Pakistan_2010-12-02_5575,13,Pakistan,2010-12-02,5575
Pakistan_2021-04-05_8757,13,Pakistan,2021-04-05,8757
Pakistan_2001-09-29_717,12,Pakistan,2001-09-29,717
Afghanistan_2003-07-31_2349,12,Afghanistan,2003-07-31,2349
Afghanistan_2010-08-25_5344,12,Afghanistan,2010-08-25,5344
Iraq_2003-10-01_2385,12,Iraq,2003-10-01,2385
Arabia_2001-10-28_1109,12,Arabia,2001-10-28,1109
Afghanistan_2020-11-24_8716,12,Afghanistan,2020-11-24,8716
Afghanistan_2002-02-13_1770,12,Afghanistan,2002-02-13,1770
Iran_2007-08-14_3454,12,Iran,2007-08-14,3454
Afghanistan_2001-12-05_1516,12,Afghanistan,2001-12-05,1516
Kabul_2016-09-01_8011,12,Kabul,2016-09-01,8011
Pakistan_2002-05-13_1913,12,Pakistan,2002-05-13,1913
Afghanistan_2006-07-21_2991,12,Afghanistan,2006-07-21,2991
Pakistan_2010-08-10_5317,12,Pakistan,2010-08-10,5317
Afghanistan_2001-10-26_1097,12,Afghanistan,2001-10-26,1097
Iraq_2004-06-29_2574,12,Iraq,2004-06-29,2574
Afghanistan_2021-09-05_9389,12,Afghanistan,2021-09-05,9389
Afghanistan_2010-07-19_5217,12,Afghanistan,2010-07-19,5217
Afghanistan_2000-11-05_210,12,Afghanistan,2000-11-05,210
Afghanistan_2014-01-29_7055,12,Afghanistan,2014-01-29,7055
Afghanistan_2009-02-08_4271,12,Afghanistan,2009-02-08,4271
U.S._2010-12-05_5598,12,U.S.,2010-12-05,5598
Pakistan_2009-01-29_4258,12,Pakistan,2009-01-29,4258
Modi_2021-04-06_8758,12,Modi,2021-04-06,8758
Pakistan_2009-01-24_4251,12,Pakistan,2009-01-24,4251
Afghanistan_2001-10-04_790,12,Afghanistan,2001-10-04,790
Athens_2004-05-05_2537,12,Athens,2004-05-05,2537
Pakistan_2003-11-27_2423,12,Pakistan,2003-11-27,2423
Afghanistan_2000-11-13_214,12,Afghanistan,2000-11-13,214
Iraq_2011-09-02_6014,12,Iraq,2011-09-02,6014
Pakistan_2004-04-07_2528,12,Pakistan,2004-04-07,2528
Pakistan_2010-07-26_5252,12,Pakistan,2010-07-26,5252
Afghanistan_2001-09-29_713,12,Afghanistan,2001-09-29,713
Australia_2021-10-11_9565,12,Australia,2021-10-11,9565
Saudi_2015-01-22_7533,12,Saudi,2015-01-22,7533
Arabia_2015-01-22_7533,12,Arabia,2015-01-22,7533
Afghanistan_2013-12-19_7015,12,Afghanistan,2013-12-19,7015
Pakistan_2011-07-12_5969,12,Pakistan,2011-07-12,5969
India_2008-12-15_4218,12,India,2008-12-15,4218
Israel_2021-08-19_9066,12,Israel,2021-08-19,9066
Karzai_2010-12-02_5588,12,Karzai,2010-12-02,5588
Afghanistan_2021-09-10_9449,12,Afghanistan,2021-09-10,9449
Afghanistan_2021-08-21_9119,12,Afghanistan,2021-08-21,9119
Britain_2001-12-14_1575,12,Britain,2001-12-14,1575
Kabul_2001-12-14_1575,12,Kabul,2001-12-14,1575
Iraq_2011-05-05_5854,12,Iraq,2011-05-05,5854
India_2010-11-30_5541,12,India,2010-11-30,5541
India_2002-01-13_1676,12,India,2002-01-13,1676
Australia_2021-08-24_9175,12,Australia,2021-08-24,9175
America_2002-09-30_2105,12,America,2002-09-30,2105
Britain_2021-08-22_9127,12,Britain,2021-08-22,9127
Strada_2013-07-13_6851,12,Strada,2013-07-13,6851
Australia_2001-09-02_389,12,Australia,2001-09-02,389
Iraq_2002-09-21_2096,12,Iraq,2002-09-21,2096
Iran_2020-04-01_8608,12,Iran,2020-04-01,8608
Afghanistan_2001-10-07_818,12,Afghanistan,2001-10-07,818
Pakistan_2013-06-30_6829,12,Pakistan,2013-06-30,6829
U.S._2010-12-01_5555,12,U.S.,2010-12-01,5555
Canada_2008-07-18_3955,12,Canada,2008-07-18,3955
Afghanistan_2017-06-01_8200,12,Afghanistan,2017-06-01,8200
Afghanistan_2016-03-25_7912,12,Afghanistan,2016-03-25,7912
Afghanistan_2008-07-14_3946,12,Afghanistan,2008-07-14,3946
Egypt_2008-07-12_3941,12,Egypt,2008-07-12,3941
America_2002-09-01_2044,12,America,2002-09-01,2044
France_2008-04-03_3815,12,France,2008-04-03,3815
India_2013-06-26_6823,12,India,2013-06-26,6823
Iran_2010-12-02_5569,12,Iran,2010-12-02,5569
Afghanistan_2001-10-01_741,12,Afghanistan,2001-10-01,741
Pakistan_2008-05-06_3852,12,Pakistan,2008-05-06,3852
Pakistan_2001-02-05_241,12,Pakistan,2001-02-05,241
Israel_2002-07-24_2003,12,Israel,2002-07-24,2003
Afghanistan_2008-06-16_3898,12,Afghanistan,2008-06-16,3898
Pakistan_2010-11-30_5537,12,Pakistan,2010-11-30,5537
Iran_2001-10-01_733,12,Iran,2001-10-01,733
Afghanistan_2011-06-23_5932,12,Afghanistan,2011-06-23,5932
Bosnia_2016-03-19_7909,12,Bosnia,2016-03-19,7909
Afghanistan_2017-03-22_8160,12,Afghanistan,2017-03-22,8160
America_2011-06-23_5932,12,America,2011-06-23,5932
America_2011-06-21_5925,12,America,2011-06-21,5925
Australia_2001-08-31_384,12,Australia,2001-08-31,384
Iraq_2003-06-29_2328,12,Iraq,2003-06-29,2328
Washington_2003-06-29_2328,12,Washington,2003-06-29,2328
Emirati_2016-08-20_8004,12,Emirati,2016-08-20,8004
Saudi_2015-04-22_7620,12,Saudi,2015-04-22,7620
Kabul_2021-08-19_9083,12,Kabul,2021-08-19,9083
Arabia_2015-04-22_7620,12,Arabia,2015-04-22,7620
London_2001-05-21_323,12,London,2001-05-21,323
Pakistan_2010-10-18_5445,12,Pakistan,2010-10-18,5445
America_2001-11-09_1244,12,America,2001-11-09,1244
Afghanistan_2014-12-16_7488,12,Afghanistan,2014-12-16,7488
Afghanistan_2001-09-30_726,12,Afghanistan,2001-09-30,726
Afghanistan_2001-09-30_727,12,Afghanistan,2001-09-30,727
Iran_2010-11-28_5510,12,Iran,2010-11-28,5510
Pakistan_2007-11-03_3560,12,Pakistan,2007-11-03,3560
Yemen_2017-08-30_8242,12,Yemen,2017-08-30,8242
Afghanistan_2017-04-05_8170,12,Afghanistan,2017-04-05,8170
Pakistan_2003-03-08_2241,12,Pakistan,2003-03-08,2241
Pakistan_2001-09-20_547,12,Pakistan,2001-09-20,547
Afghanistan_2015-10-15_7783,12,Afghanistan,2015-10-15,7783
Pakistan_2010-11-30_5522,12,Pakistan,2010-11-30,5522
Hungary_2015-06-22_7662,12,Hungary,2015-06-22,7662
U.S._2010-11-30_5529,12,U.S.,2010-11-30,5529
Afghanistan_2008-08-23_4016,12,Afghanistan,2008-08-23,4016
Nazari_2021-08-21_9118,12,Nazari,2021-08-21,9118
Afghanistan_2003-01-06_2193,12,Afghanistan,2003-01-06,2193
Iran_2007-05-24_3341,12,Iran,2007-05-24,3341
Australia_2021-08-18_9037,12,Australia,2021-08-18,9037
America_2006-09-10_3048,12,America,2006-09-10,3048
Afghanistan_2021-06-01_8804,12,Afghanistan,2021-06-01,8804
Afghanistan_2021-05-29_8802,12,Afghanistan,2021-05-29,8802
Syria_2014-09-25_7373,12,Syria,2014-09-25,7373
Iran_2007-02-10_3223,12,Iran,2007-02-10,3223
Pakistan_2014-04-23_7164,12,Pakistan,2014-04-23,7164
Pakistan_2005-03-19_2705,12,Pakistan,2005-03-19,2705
Israel_2001-10-24_1069,12,Israel,2001-10-24,1069
Afghanistan_2006-11-28_3139,12,Afghanistan,2006-11-28,3139
Afghanistan_2006-11-25_3137,12,Afghanistan,2006-11-25,3137
Afghanistan_2006-09-07_3041,12,Afghanistan,2006-09-07,3041
Britain_2006-03-19_2876,12,Britain,2006-03-19,2876
Afghanistan_2021-05-04_8790,12,Afghanistan,2021-05-04,8790
Afghanistan_2021-08-17_9000,12,Afghanistan,2021-08-17,9000
Pakistan_2009-08-14_4625,12,Pakistan,2009-08-14,4625
London_2021-07-20_8873,12,London,2021-07-20,8873
Pakistan_2009-06-26_4512,12,Pakistan,2009-06-26,4512
Pakistan_2012-11-07_6527,12,Pakistan,2012-11-07,6527
Afghanistan_2009-08-17_4632,12,Afghanistan,2009-08-17,4632
U.S._2010-12-16_5635,12,U.S.,2010-12-16,5635
Iraq_2007-03-12_3257,12,Iraq,2007-03-12,3257
Somalia_2001-11-25_1438,12,Somalia,2001-11-25,1438
Afghanistan_2021-07-19_8872,12,Afghanistan,2021-07-19,8872
Pakistan_2014-07-01_7291,12,Pakistan,2014-07-01,7291
America_2001-09-18_506,12,America,2001-09-18,506
America_2001-09-23_618,12,America,2001-09-23,618
Dover_2000-03-28_169,12,Dover,2000-03-28,169
Afghanistan_2011-11-27_6115,12,Afghanistan,2011-11-27,6115
Afghanistan_2001-09-18_509,12,Afghanistan,2001-09-18,509
Pakistan_2012-07-20_6380,12,Pakistan,2012-07-20,6380
Pakistan_2014-11-14_7444,12,Pakistan,2014-11-14,7444
Pakistan_2006-05-07_2906,12,Pakistan,2006-05-07,2906
Afghanistan_2021-08-31_9331,12,Afghanistan,2021-08-31,9331
Afghanistan_2001-09-23_618,12,Afghanistan,2001-09-23,618
Afghanistan_2021-07-15_8866,12,Afghanistan,2021-07-15,8866
Pakistan_2001-09-23_617,12,Pakistan,2001-09-23,617
Yemen_2009-12-27_4927,12,Yemen,2009-12-27,4927
Iraq_2014-06-18_7278,12,Iraq,2014-06-18,7278
Kandahar_2021-08-14_8940,12,Kandahar,2021-08-14,8940
Afghanistan_2016-04-13_7934,12,Afghanistan,2016-04-13,7934
Pakistan_2018-01-05_8303,12,Pakistan,2018-01-05,8303
Pakistan_2009-04-06_4384,12,Pakistan,2009-04-06,4384
America_2001-10-14_954,12,America,2001-10-14,954
Pakistan_2001-09-18_511,12,Pakistan,2001-09-18,511
Pakistan_2014-04-12_7152,12,Pakistan,2014-04-12,7152
Afghanistan_2009-11-30_4881,12,Afghanistan,2009-11-30,4881
China_2010-12-07_5609,12,China,2010-12-07,5609
Afghanistan_2012-11-13_6534,12,Afghanistan,2012-11-13,6534
Afghanistan_2011-12-04_6130,12,Afghanistan,2011-12-04,6130
Pakistan_2009-03-17_4337,12,Pakistan,2009-03-17,4337
London_2016-10-28_8047,12,London,2016-10-28,8047
Korea_2017-12-25_8294,12,Korea,2017-12-25,8294
Afghanistan_2009-06-23_4505,12,Afghanistan,2009-06-23,4505
