headline,url,date
Ethiopia rides the tiger - Opinion - International Herald Tribune,https://www.nytimes.com/2007/01/23/opinion/23iht-edwaller.4307317.html,2007-01-23
Text: State of the Union address - Americas - International Herald Tribune,https://www.nytimes.com/2007/01/24/world/americas/24iht-web.0124bushtext.4318840.html,2007-01-23
Text and Audio,https://www.nytimes.com/2007/01/23/washington/23bush-transcript.html,2007-01-23
Pakistan prime minister denies support of Taliban - Business - International Herald Tribune,https://www.nytimes.com/2007/01/24/business/worldbusiness/24iht-dpakistan.4328372.html,2007-01-24
Pakistan prime minister denies support of Taliban - Business - International Herald Tribune,https://www.nytimes.com/2007/01/24/business/worldbusiness/24iht-dpakistan.4331583.html,2007-01-24
Text: President George W. Bush's State of the Union address - Americas - International Herald Tribune,https://www.nytimes.com/2007/01/24/world/americas/24iht-web.0124bushtext.4318891.html,2007-01-24
‘The State of Our Union Is Strong; Our Cause in the World Is Right’,https://www.nytimes.com/2007/01/24/us/24btext.html,2007-01-24
Pakistani Premier Faults Afghans for Taliban Woes on Border,https://www.nytimes.com/2007/01/25/world/asia/25pakistan.html,2007-01-25
Pakistan prime minister blames Afghanistan for border problems - Business - International Herald Tribune,https://www.nytimes.com/2007/01/25/business/worldbusiness/25iht-dpakistan.4342499.html,2007-01-25
NATO readies combat brigade for Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/01/25/world/asia/25iht-afghan.4348698.html,2007-01-25
A More Perfect Union?,https://learning.blogs.nytimes.com/2007/01/25/a-more-perfect-union/,2007-01-25
Bush to Seek More Aid for Afghanistan as Taliban Regroups,https://www.nytimes.com/2007/01/26/world/asia/26afghan.html,2007-01-26
Bush to seek more aid for Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/01/26/world/asia/26iht-web.0126afghan.4352547.html,2007-01-26
NATO slow to respond on Afghan force level - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/01/26/world/asia/26iht-afghan.4361781.html,2007-01-26
U.S. steps up pressure on NATO allies to aid Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/01/26/world/asia/26iht-afghan.4355028.html,2007-01-26
NATO Allies Wary of Adding Troops in Afghanistan,https://www.nytimes.com/2007/01/26/world/asia/26cnd-afghan.html,2007-01-26
Afghan Lawmaker Is Killed in Shooting,https://www.nytimes.com/2007/01/26/world/asia/26cnd-kabul.html,2007-01-26
Pakistan and the Taliban (1 Letter),https://www.nytimes.com/2007/01/27/opinion/l27pakistan.html,2007-01-27
NATO Allies Wary of Sending More Troops to Afghanistan,https://www.nytimes.com/2007/01/27/world/asia/27afghan.html,2007-01-27
One NATO Is Not Enough,https://www.nytimes.com/2007/01/27/opinion/27nunez.html,2007-01-27
One NATO is not enough,https://www.nytimes.com/2007/01/28/opinion/28iht-ednunez.html,2007-01-28
Whose Iran?,https://www.nytimes.com/2007/01/28/magazine/28iran.t.html,2007-01-28
Karzai offers peace talks to Taliban - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/01/29/world/asia/29iht-afghan.4385714.html,2007-01-29
A cautionary tale on Afghanistan - Opinion - International Herald Tribune,https://www.nytimes.com/2007/01/29/opinion/29iht-edrest.4387434.html,2007-01-29
New U.S. commander in Afghanistan predicts more suicide attacks this year - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/01/30/world/asia/30iht-afghan.4403701.html,2007-01-30
Violence mars Shiite procession in Pakistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/01/30/world/asia/30iht-pakistan.4403718.html,2007-01-30
Admiral Calls for ‘New and Different’ Approach in Iraq,https://www.nytimes.com/2007/01/30/washington/30cnd-fallon.html,2007-01-30
Afghanistan's local insurgency - Opinion - International Herald Tribune,https://www.nytimes.com/2007/01/31/opinion/31iht-edjones.4417712.html,2007-01-31
Not-So-Strange Bedfellow,https://www.nytimes.com/2007/01/31/opinion/31friedman.html,2007-01-31
Study: Western Troops Need to Battle for Arab Hearts and Minds,https://thelede.blogs.nytimes.com/2007/01/31/study-western-troops-need-to-battle-for-arab-hearts-and-minds/,2007-01-31
Hazy amnesty is approved for Afghan leaders - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/01/world/asia/01iht-afghan.4436103.html,2007-02-01
Pakistan spreads blame for cross-border raids -  - International Herald Tribune,https://www.nytimes.com/2007/02/02/news/02iht-taliban.4449587.html,2007-02-02
Afghan's arrest shines light on dark side of U.S. terror fight - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/02/world/asia/02iht-afghan.4443877.html,2007-02-02
An Afghan's path from ally of U.S. to drug suspect - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/02/world/americas/02iht-web.0202afghan.4442308.html,2007-02-02
An Afghan’s Path From U.S. Ally to Drug Suspect,https://www.nytimes.com/2007/02/02/world/asia/02afghan.html,2007-02-02
Afghans urge legal amnesty for those involved in wars - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/02/world/asia/02iht-web.0202amnesty.4442751.html,2007-02-02
Afghans Urge Legal Amnesty for Those Involved in Wars,https://www.nytimes.com/2007/02/02/world/asia/02kabul.html,2007-02-02
How Tehran got the upper hand - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/02/opinion/02iht-edhill.4444664.html,2007-02-02
The conflict that stalks Asia - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/02/opinion/02iht-edvatik.4444679.html,2007-02-02
Neighbors of British Terror Suspects Skeptical of Charges,https://www.nytimes.com/2007/02/02/world/europe/02birmingham.html,2007-02-02
Neighbors of British terror suspects skeptical of charges - Europe - International Herald Tribune,https://www.nytimes.com/2007/02/02/world/europe/02iht-web.0202birmingham.4442526.html,2007-02-02
World View Podcast,https://www.nytimes.com/2007/02/02/weekinreview/04worldview.html,2007-02-02
The Iraq Debacle and U.S. Power (5 Letters),https://www.nytimes.com/2007/02/02/opinion/l02iraq.html,2007-02-02
Afghan Town Is Overrun by Taliban,https://www.nytimes.com/2007/02/03/world/asia/03afghan.html,2007-02-03
Pakistan Says Taliban Activity Is Hard to Stop,https://www.nytimes.com/2007/02/03/world/asia/03pakistan.html,2007-02-03
Don’t Let Iran Become the Next War (7 Letters),https://www.nytimes.com/2007/02/03/opinion/l03iran.html,2007-02-03
Taliban commander killed in Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/04/world/asia/04iht-afghan.4461341.html,2007-02-04
U.S. general takes charge of NATO operations in Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/04/world/asia/04iht-afghan.4466203.html,2007-02-04
Wrong Model for Afghanistan,https://www.nytimes.com/2007/02/04/opinion/04sun3.html,2007-02-04
A bad model for Afghanistan - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/04/opinion/04iht-edafghan.4461787.html,2007-02-04
"Letters to the Editor: 	 Kabul, Old and New",https://www.nytimes.com/2007/02/04/travel/04letters.html,2007-02-04
American Takes Over Command of NATO Force in Afghanistan,https://www.nytimes.com/2007/02/05/world/asia/05afghan.html,2007-02-05
"More, NATO, more - Opinion - International Herald Tribune",https://www.nytimes.com/2007/02/05/opinion/05iht-edinder.4476429.html,2007-02-05
"Dispatch From Gomorrah, Savaging the Cultural Left",https://www.nytimes.com/2007/02/06/books/06kaku.html,2007-02-06
Pakistan and the Taliban; Keep off the beaches; The Iraq effect?; Kosovo and independence; Adoption in China; Fighting global chain stores; A horse in the spotlight - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/07/opinion/07iht-edlet.4504596.html,2007-02-07
Suicide Bomber Dies at Airport in Pakistan,https://www.nytimes.com/2007/02/07/world/asia/07pakistan.html,2007-02-07
What role for emerging India as a U.S. ally? - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/07/world/asia/07iht-air.4504524.html,2007-02-07
What role for emerging India as a U.S. ally? - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/07/world/asia/07iht-air.4509556.html,2007-02-07
Gates wants NATO to fulfill its troop pledges for Afghanistan  - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/08/world/americas/08iht-nato.4526660.html,2007-02-08
Gates Seeks Troops for Afghanistan Offensive,https://www.nytimes.com/2007/02/08/world/europe/08cnd-nato.html,2007-02-08
The folly of turning on Iran - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/08/opinion/08iht-edzarif.4523405.html,2007-02-08
The folly of turning on Iran - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/08/opinion/08iht-edzarif.4523405.html,2007-02-08
How Not to Inflame Iraq,https://www.nytimes.com/2007/02/08/opinion/08zarif.html,2007-02-08
NATO Asked to Meet Promises Already Made to Afghanistan,https://www.nytimes.com/2007/02/09/world/asia/09gates.html,2007-02-09
U.S. defense chief wants NATO members to fulfill promises on Afghanistan troops -  - International Herald Tribune,https://www.nytimes.com/2007/02/09/news/09iht-nato.4533910.html,2007-02-09
U.S. will keep troop levels steady in Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/09/world/asia/09iht-afghan.4540429.html,2007-02-09
A Brutal Sport Is Having Its Day Again in Russia,https://www.nytimes.com/2007/02/09/world/europe/09dogfight.html,2007-02-09
A brutal sport is having its day again in Russia  - Europe - International Herald Tribune,https://www.nytimes.com/2007/02/09/world/europe/09iht-web.0209dogs.4530361.html,2007-02-09
Taliban Stepping Up Attacks in Afghanistan,https://www.nytimes.com/2007/02/11/world/asia/11afghan.html,2007-02-11
Pakistan calls for aid along border - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/11/world/asia/11iht-pakistan.4550551.html,2007-02-11
Gates urges Europe to increase NATO spending - Europe - International Herald Tribune,https://www.nytimes.com/2007/02/11/world/europe/11iht-afghan.4550526.html,2007-02-11
"In California, as in Shower, Yale Students Make News",https://www.nytimes.com/2007/02/11/nyregion/11towns.html,2007-02-11
"U.S. defense chief, in Pakistan, offers support on policing Afghan border - Asia - Pacific - International Herald Tribune",https://www.nytimes.com/2007/02/12/world/asia/12iht-pakistan.4565338.html,2007-02-12
"U.S. defense chief, in Pakistan, offers support on policing Afghan border - Asia - Pacific - International Herald Tribune",https://www.nytimes.com/2007/02/12/world/asia/12iht-pakistan.4568563.html,2007-02-12
Gates makes surprise visit to Pakistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/12/world/asia/12iht-web.0212gates.4562690.html,2007-02-12
Gates Offers Support and Urges Action in Pakistan,https://www.nytimes.com/2007/02/12/world/asia/12cnd-gates.html,2007-02-12
"Philippine military, with U.S. help, checks rebels - Asia - Pacific - International Herald Tribune",https://www.nytimes.com/2007/02/12/world/asia/12iht-phils.4568531.html,2007-02-12
"Philippine military, with U.S. help, checks rebels - Asia - Pacific - International Herald Tribune",https://www.nytimes.com/2007/02/12/world/asia/12iht-phils.4565262.html,2007-02-12
"In Pakistan, U.S. Defense Secretary Seeks Support to Counter Taliban",https://www.nytimes.com/2007/02/13/world/asia/13gates.html,2007-02-13
Iraqis Show Us the Door,https://www.nytimes.com/2007/02/13/opinion/13kristof.html,2007-02-13
Bush Says U.S. and NATO Ready to Block Taliban Effort,https://www.nytimes.com/2007/02/15/world/asia/15cnd-prexy.html,2007-02-15
"Bush extends stay for 3,200 troops in Afghanistan - Americas - International Herald Tribune",https://www.nytimes.com/2007/02/15/world/americas/15iht-web.0215prexyB.4608322.html,2007-02-15
Bush presses NATO allies on commitments to Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/16/world/asia/16iht-web.0216afghan.4613251.html,2007-02-15
Bush presses NATO allies on commitments to Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/16/world/asia/16iht-web.0216prexy.4613251.html,2007-02-15
Bush presses NATO allies on commitments to Afghanistan - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/15/world/americas/15iht-prexy.4608847.html,2007-02-15
Bush presses NATO allies on commitments to Afghanistan -  - International Herald Tribune,https://www.nytimes.com/2007/02/15/news/15iht-prexy.4610272.html,2007-02-15
War at Home: Bush and the Debate,https://thecaucus.blogs.nytimes.com/2007/02/15/war-at-home-bush-and-the-debate/,2007-02-15
"For cellphone industry, the last 3.5 billion subscribers are the hardest",https://www.nytimes.com/2007/02/15/business/worldbusiness/15iht-emerge.html,2007-02-15
Bolster the Afghan National Army,https://www.nytimes.com/2007/02/16/opinion/16iht-edmir.html,2007-02-16
Bush urges NATO to hit harder in Afghanistan - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/16/world/americas/16iht-AFGHAN.4616541.html,2007-02-16
"Pressing Allies, President Warns of Afghan Battle",https://www.nytimes.com/2007/02/16/washington/16prexy.html,2007-02-16
Resolve India-Pakistan tensions - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/16/opinion/16iht-eddormandy.4617615.html,2007-02-16
Last-Minute Extension in Afghanistan for Unit Whose Bags Were Packed,https://www.nytimes.com/2007/02/16/world/asia/16extend.html,2007-02-16
'Overblown': Daring to reassess the threat of terrorism,https://www.nytimes.com/2007/02/16/arts/16iht-idside17.html,2007-02-16
House debate on plan for Iraq nears end - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/16/world/americas/16iht-cong.4622476.html,2007-02-16
House passes resolution denouncing Bush 'surge' in Iraq - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/16/world/americas/16iht-cong.4624938.html,2007-02-16
House Passes Iraq Resolution With 17 Votes From G.O.P.,https://www.nytimes.com/2007/02/16/world/middleeast/16cnd-cong.html,2007-02-16
Bomb Kills Doctor in Pakistani Border Area,https://www.nytimes.com/2007/02/17/world/asia/17pakistan.html,2007-02-17
Bomb Kills Doctor in Pakistani Border Area,https://www.nytimes.com/2007/02/17/world/asia/17pakistan.html,2007-02-17
Helicopter Crash Kills 8 Soldiers in Afghanistan,https://www.nytimes.com/2007/02/18/world/asia/18cnd-afghan.html,2007-02-18
8 killed in U.S. helicopter crash in Afghanistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/18/world/asia/18iht-afghan.4637291.html,2007-02-18
Deal reached over Australian detainee at Guantánamo,https://www.nytimes.com/2007/02/18/world/asia/18iht-australia.html,2007-02-18
A State of Terror,https://www.nytimes.com/2007/02/18/books/review/Lieven.t.html,2007-02-18
Suicide Bomber Kills Judge and 14 Others in Pakistani Courtroom,https://www.nytimes.com/2007/02/18/world/asia/18pakistan.html,2007-02-18
36 detained in suicide bombing in Pakistan  - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/18/world/asia/18iht-pakistan.4632567.html,2007-02-18
U.S. troubles in Iraq create an opening for regional gains for Iran - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/18/world/americas/18iht-assess.4632574.html,2007-02-18
News Analysis: U.S. troubles in Iraq create an opening for regional gains by Iran - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/18/world/americas/18iht-assess.4637294.html,2007-02-18
Iran’s Chance: U.S. Troubles in Iraq Create Opening for Regional Shift,https://www.nytimes.com/2007/02/18/world/middleeast/18assess.html,2007-02-18
8 Americans Killed in Crash of Helicopter in Afghanistan,https://www.nytimes.com/2007/02/19/world/asia/19afghan.html,2007-02-19
Signs of Qaeda resurgence - Africa & Middle East - International Herald Tribune,https://www.nytimes.com/2007/02/19/world/africa/19iht-web.0219intel.4641962.html,2007-02-19
Terror Officials See Al Qaeda Chiefs Regaining Power,https://www.nytimes.com/2007/02/19/world/asia/19intel.html,2007-02-19
Australian Held at Guantánamo May Go Home,https://www.nytimes.com/2007/02/19/world/asia/19australia.html,2007-02-19
Al Qaeda's leaders rebuilding network in Pakistan  - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/19/world/asia/19iht-intel.4644405.html,2007-02-19
U.S. ties haunt Howard - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/19/opinion/19iht-edbowring.4645658.html,2007-02-19
Taliban Seize Rural District in Southwest as Police Flee,https://www.nytimes.com/2007/02/20/world/asia/20afghan.html,2007-02-20
Suicide bomber attacks Afghan hospital - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/20/world/asia/20iht-afghan.4656142.html,2007-02-20
Afghan Suicide Bomber Wounds 6 Soldiers,https://www.nytimes.com/2007/02/21/world/asia/21afghan.html,2007-02-21
When kites turn lethal - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/21/opinion/21iht-edahmed.4672167.html,2007-02-21
Bush and Al Qaeda - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/21/opinion/21iht-edqaeda.4672180.html,2007-02-21
U.K. to begin Iraq withdrawal - Europe - International Herald Tribune,https://www.nytimes.com/2007/02/21/world/europe/21iht-troops.4677515.html,2007-02-21
Anatomy of a disaster - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/21/opinion/21iht-edtalbott.4672185.html,2007-02-21
Pressuring Pakistan - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/22/opinion/22iht-edharris.4686674.html,2007-02-22
"Public Meetings Are a Brawl, So the Mayor Suggests a Bouncer",https://www.nytimes.com/2007/02/22/nyregion/22civil.html,2007-02-22
Britain open to U.S. antimissile protection  - Europe - International Herald Tribune,https://www.nytimes.com/2007/02/23/world/europe/23iht-shield.4703929.html,2007-02-23
Pakistan and Al Qaeda (1 Letter),https://www.nytimes.com/2007/02/23/opinion/l23pakistan.html,2007-02-23
Blast That Killed U.S. Diplomat Tied to Qaeda,https://www.nytimes.com/2007/02/24/world/asia/24pakistan.html,2007-02-24
U.S. in Talks With Britain on Installing Missile Defense System,https://www.nytimes.com/2007/02/24/world/europe/24missile.html,2007-02-24
Al Qaeda Resurgent,https://www.nytimes.com/2007/02/25/opinion/25sun1.html,2007-02-25
Town's elders plead for help with Taliban - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/26/world/asia/26iht-web-0226afghan.4721387.html,2007-02-25
Where Were You That Summer of 2001?,https://www.nytimes.com/2007/02/25/opinion/25rich.html,2007-02-25
Al Qaeda resurgent - Opinion - International Herald Tribune,https://www.nytimes.com/2007/02/25/opinion/25iht-edqaeda.4712387.html,2007-02-25
Bush to Warn  Pakistan’s Leader on Aid,https://www.nytimes.com/2007/02/25/world/asia/26pakistancnd.html,2007-02-25
Bush to warn leader of Pakistan on aid - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/26/world/asia/26iht-web-0226pakistan.4721004.html,2007-02-25
Town’s Elders Plead for Help With Taliban,https://www.nytimes.com/2007/02/26/world/asia/26afghan.html,2007-02-26
Tribal elders call for help to expel Taliban - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/26/world/asia/26iht-afghan.4724047.html,2007-02-26
Afghan tribal elders call for help to expel Taliban - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/26/world/asia/26iht-afghan.4727935.html,2007-02-26
Cheney makes secret trip to Pakistan - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/26/world/asia/26iht-pakistan.4728080.html,2007-02-26
Bush to Warn Pakistan to Act on Terror,https://www.nytimes.com/2007/02/26/world/asia/26pakistan.html,2007-02-26
Cheney warns Pakistan to act on terror - Americas - International Herald Tribune,https://www.nytimes.com/2007/02/26/world/americas/26iht-web.0226pakistanCND.4723757.html,2007-02-26
Cheney Warns Pakistan to Act on Terrorism,https://www.nytimes.com/2007/02/26/world/asia/26cnd-pakistan.html,2007-02-26
Cheney Warns Pakistan to Act Against Terrorists,https://www.nytimes.com/2007/02/27/world/asia/27cheney.html,2007-02-27
Taliban says bomb at Afghan base intended for Cheney,https://www.nytimes.com/2007/02/27/world/asia/27iht-afghan.4734817.html,2007-02-27
No compromise with extremists,https://www.nytimes.com/2007/02/27/opinion/27iht-edmainen.4735945.html,2007-02-27
Blast outside Afghan base - Asia - Pacific - International Herald Tribune,https://www.nytimes.com/2007/02/27/world/asia/27iht-web.0227afghan.4733006.html,2007-02-27
Cheney Unhurt After Bombing in Afghanistan,https://www.nytimes.com/2007/02/27/world/asia/27cnd-cheney.html,2007-02-27
U.S. base in Afghanistan is hit by bomber during visit by Cheney,https://www.nytimes.com/2007/02/27/world/asia/27iht-afghan.4739304.html,2007-02-27
"Cheney denies he ""went in to beat up on"" Musharraf",https://www.nytimes.com/2007/02/28/world/americas/28iht-cheney.4753634.html,2007-02-28
U.S. base in Afghanistan is hit by bomber during visit by Cheney,https://www.nytimes.com/2007/02/27/news/27iht-afghan.4742255.html,2007-02-28
"A Mile From Cheney, Afghan Bomber Kills at Least 23",https://www.nytimes.com/2007/02/28/world/asia/28cheney.html,2007-02-28
News Analysis: Afghan attack sends danger signal to U.S.,https://www.nytimes.com/2007/02/28/world/asia/28iht-web-0228afghan.4746158.html,2007-02-28
Attack during Cheney visit puts spotlight on Afghanistan,https://www.nytimes.com/2007/02/28/world/asia/28iht-afghan.4748579.html,2007-02-28
Cheney Denies Aiming to ‘Beat Up On’ Musharraf,https://www.nytimes.com/2007/02/28/washington/28official.html,2007-02-28
Attack on U.S. base puts spotlight on threat in Afghanistan,https://www.nytimes.com/2007/02/28/world/asia/28iht-afghan.4753631.html,2007-02-28
"Afghan Bombing
Sends a Danger Signal to U.S.",https://www.nytimes.com/2007/02/28/washington/28security.html,2007-02-28
Ozone Man Sequel,https://www.nytimes.com/2007/02/28/opinion/28dowd.html,2007-02-28
Military Aware of Threat of Afghan Bombing,https://www.nytimes.com/2007/02/28/world/asia/28cnd-afghan.html,2007-02-28
Top Taliban Leader Is Arrested in Pakistan,https://www.nytimes.com/2007/03/01/world/asia/01cnd-taliban.html,2007-03-01
U.S. Knew of Threats as Cheney Visited Base,https://www.nytimes.com/2007/03/01/world/asia/01afghan.html,2007-03-01
Former defense minister of Taliban is arrested in Pakistan,https://www.nytimes.com/2007/03/01/world/asia/01iht-afghan.4768360.html,2007-03-01
"Other Views: SÜddeutsche Zeitung, Dawn, Toronto Star",https://www.nytimes.com/2007/03/01/opinion/01iht-edother2.html,2007-03-01
Sami al-Haj on Hunger Strike,https://kristof.blogs.nytimes.com/2007/03/01/sami-al-haj-on-hunger-strike/,2007-03-01
"Risk at U.S. base was known before attack, NATO says",https://www.nytimes.com/2007/03/01/world/asia/01iht-afghan.4763823.html,2007-03-01
Corrections,https://www.nytimes.com/2007/03/01/pageoneplus/01topcorrections.ART-001.html,2007-03-01
Corrections,https://www.nytimes.com/2007/03/01/pageoneplus/corrections.html,2007-03-01
"Pressed by U.S., Pakistan Seizes a Taliban Chief",https://www.nytimes.com/2007/03/02/world/asia/02taliban.html,2007-03-02
Pakistan seizes a Taliban chief,https://www.nytimes.com/2007/03/02/world/asia/02iht-web-0302pakistan.4771866.html,2007-03-02
Pakistan arrests former Taliban defense minister,https://www.nytimes.com/2007/03/02/world/asia/02iht-taliban.4773387.html,2007-03-02
NATO stepping up aid to Afghan drug war,https://www.nytimes.com/2007/03/02/world/asia/02iht-afghan.4777539.html,2007-03-02
An Afghan Policy Built on Pipe Dreams,https://www.nytimes.com/2007/03/03/opinion/03stewart.html,2007-03-03
It’s A Thin Line,https://thelede.blogs.nytimes.com/2007/03/02/its-a-thin-line/,2007-03-03
World View Podcast,https://www.nytimes.com/2007/03/03/weekinreview/04worldview.html,2007-03-03
Other Views: JoongAng Daily; The Independent; Arab News,https://www.nytimes.com/2007/03/04/opinion/04iht-edother1.html,2007-03-04
16 killed as U.S. troops open fire on Afghan highway,https://www.nytimes.com/2007/03/04/world/asia/04iht-afghan.4791934.html,2007-03-04
16 Civilians Die as U.S. Troops Open Fire in Afghanistan,https://www.nytimes.com/2007/03/04/world/asia/04cnd-afghan.html,2007-03-04
How to end the assault on liberties,https://www.nytimes.com/2007/03/04/opinion/04iht-edmust.4789632.html,2007-03-04
The Must-Do List,https://www.nytimes.com/2007/03/04/opinion/04sun1.html,2007-03-04
"New Justice, No Peace",https://www.nytimes.com/2007/03/05/opinion/05may.html,2007-03-05
16 Civilians Die as U.S. Troops Fire on Afghan Road,https://www.nytimes.com/2007/03/05/world/asia/05afghan.html,2007-03-05
"New justice, no peace",https://www.nytimes.com/2007/03/05/opinion/05iht-edmay.4799590.html,2007-03-05
16 civilians die as U.S. troops fire on Afghan road,https://www.nytimes.com/2007/03/05/world/asia/05iht-web-0305afghan.4796393.html,2007-03-05
U.S. airstrike kills 9 members of Afghan family,https://www.nytimes.com/2007/03/05/world/asia/05iht-afghan.4806349.html,2007-03-05
U.S. airstrike kills 9 members of Afghan family,https://www.nytimes.com/2007/03/05/world/asia/05iht-afghan.4802942.html,2007-03-05
U.S. Airstrike Kills 9 in Afghan Family,https://www.nytimes.com/2007/03/05/world/asia/05cnd-afghan.html,2007-03-05
Obama on the Issues (and his Grandfather’s Wives),https://kristof.blogs.nytimes.com/2007/03/05/obama-on-the-issues-and-his-grandfathers-wives/,2007-03-05
NATO opens its largest-ever offensive in Afghanistan,https://www.nytimes.com/2007/03/06/world/asia/06iht-afghan.4813624.html,2007-03-06
Meanwhile: Updating the Seven Wonders of the World,https://www.nytimes.com/2007/03/06/opinion/06iht-edjohnson.4814650.html,2007-03-06
9 From One Family Die in U.S. Strike Near Kabul,https://www.nytimes.com/2007/03/06/world/asia/06afghan.html,2007-03-06
NATO Mounts Largest Attack on Taliban in the South,https://www.nytimes.com/2007/03/07/world/asia/07afghan.html,2007-03-07
History Will Judge Blair Less Harshly Than Hurd,https://www.nytimes.com/iht/2007/03/07/world/IHT-07globalist.html,2007-03-07
Afghan artifacts coming home this month,https://www.nytimes.com/2007/03/07/world/asia/07iht-afghan.4826180.html,2007-03-07
Afghan artifacts to return home,https://www.nytimes.com/2007/03/07/world/asia/07iht-afghan.4831223.html,2007-03-07
Fixing the collateral damage,https://www.nytimes.com/2007/03/07/opinion/07iht-edholewin.4828017.html,2007-03-07
"Other Views: Korea Times, Dawn, Taiwan News",https://www.nytimes.com/2007/03/07/opinion/07iht-edother8.html,2007-03-07
Pakistan is the priority,https://www.nytimes.com/2007/03/08/opinion/08iht-edlieven.4844275.html,2007-03-08
Prodi gets support on keeping troops in Afghanistan,https://www.nytimes.com/2007/03/08/world/europe/08iht-italy.4846622.html,2007-03-08
Democrats propose Iraq pullout by late 2008,https://www.nytimes.com/2007/03/08/world/americas/08iht-cong.4847007.html,2007-03-08
Democrats propose Iraq pullout by late 2008,https://www.nytimes.com/2007/03/08/world/americas/08iht-web-0308congcnd.html,2007-03-08
Democrats want Iraq pullout by late 2008,https://www.nytimes.com/2007/03/08/world/americas/08iht-web-0308dems.4846242.html,2007-03-08
Venus Plots New Career Trajectory,https://www.nytimes.com/2007/03/08/sports/08araton.html,2007-03-08
Holbrooke on Iraq…,https://kristof.blogs.nytimes.com/2007/03/09/holbrooke-on-iraq/,2007-03-09
"Politics Lite: No Sacrifice, No Substance, No Success",https://www.nytimes.com/2007/03/10/opinion/10stewart.html,2007-03-10
Bin Laden's 50th birthday,https://www.nytimes.com/2007/03/10/world/asia/10iht-web.0310.osama.4867676.html,2007-03-10
One Bullet Away From What?,https://www.nytimes.com/2007/03/11/weekinreview/11mazzetti.html,2007-03-11
"News Analysis: For U.S., Musharraf is a two-sided problem",https://www.nytimes.com/2007/03/11/world/americas/11iht-pakistan.4870295.html,2007-03-11
Pelosi Cautions Bush Not to Veto an Iraq Bill,https://www.nytimes.com/2007/03/11/washington/11cong.html,2007-03-11
A Documentary Series With a Personal Touch,https://www.nytimes.com/2007/03/11/nyregion/nyregionspecial2/11LIFilm.html,2007-03-11
Taliban Threatens to Kill Kidnapped Italian Journalist,https://thelede.blogs.nytimes.com/2007/03/12/taliban-threatens-to-kill-kidnapped-italian-journalist/,2007-03-12
