word,count,FAC,date,article_index
Mir_2001-11-13_1286,2,Mir,2001-11-13,1286
McKinnon_2018-02-07_8326,2,McKinnon,2018-02-07,8326
Camp_2011-10-29_6092,2,Camp,2011-10-29,6092
Camp_2007-05-04_3317,2,Camp,2007-05-04,3317
Bastion_2012-09-07_6416,2,Bastion,2012-09-07,6416
Guantanamo_2002-01-28_1733,2,Guantanamo,2002-01-28,1733
Shorabak_2007-05-04_3317,2,Shorabak,2007-05-04,3317
Bastion_2012-09-07_6415,2,Bastion,2012-09-07,6415
Telegraph_2006-09-25_3077,2,Telegraph,2006-09-25,3077
Telegraph_2001-11-09_1241,2,Telegraph,2001-11-09,1241
Guantanamo_2007-04-11_3290,2,Guantanamo,2007-04-11,3290
Street_2016-01-26_7872,2,Street,2016-01-26,7872
Hotel_2002-07-16_1996,2,Hotel,2002-07-16,1996
Metropole_2002-07-16_1996,2,Metropole,2002-07-16,1996
Guantánamo_2006-10-03_3088,2,Guantánamo,2006-10-03,3088
Shorandam_2015-04-24_7622,2,Shorandam,2015-04-24,7622
Industrial_2015-04-24_7622,2,Industrial,2015-04-24,7622
Park_2015-04-24_7622,2,Park,2015-04-24,7622
Carey_2001-11-05_1199,2,Carey,2001-11-05,1199
Dr_2001-11-05_1199,2,Dr,2001-11-05,1199
Wilmot_2018-04-14_8340,2,Wilmot,2018-04-14,8340
Grenfell_2018-05-21_8362,2,Grenfell,2018-05-21,8362
Bastion_2012-09-16_6431,2,Bastion,2012-09-16,6431
Camp_2012-09-16_6431,2,Camp,2012-09-16,6431
Guantánamo_2006-09-10_3048,2,Guantánamo,2006-09-10,3048
Guantánamo_2012-09-11_6422,2,Guantánamo,2012-09-11,6422
Park_2002-08-28_2040,2,Park,2002-08-28,2040
Park_2002-08-27_2039,2,Park,2002-08-27,2039
Tower_2018-05-21_8362,2,Tower,2018-05-21,8362
Bay_2002-01-24_1717,2,Bay,2002-01-24,1717
Telegraph_2001-11-05_1198,2,Telegraph,2001-11-05,1198
Finsbury_2002-08-27_2039,2,Finsbury,2002-08-27,2039
Bay_2015-02-05_7549,2,Bay,2015-02-05,7549
Guantánamo_2015-02-09_7553,2,Guantánamo,2015-02-09,7553
Guantánamo_2008-02-16_3728,2,Guantánamo,2008-02-16,3728
Telegraph_2001-11-04_1191,2,Telegraph,2001-11-04,1191
Telegraph_2006-09-14_3060,2,Telegraph,2006-09-14,3060
Road_2018-04-14_8340,2,Road,2018-04-14,8340
Guantanamo_2012-07-10_6372,2,Guantanamo,2012-07-10,6372
Bhutto_2007-12-29_3652,2,Bhutto,2007-12-29,3652
Mr_2002-04-04_1866,2,Mr,2002-04-04,1866
Rocky_2001-11-13_1290,2,Rocky,2001-11-13,1290
Lane_2002-04-18_1889,2,Lane,2002-04-18,1889
Brigadier_2002-04-18_1889,2,Brigadier,2002-04-18,1889
Telegraph_2006-11-23_3135,2,Telegraph,2006-11-23,3135
Guantánamo_2011-04-25_5816,2,Guantánamo,2011-04-25,5816
Guantánamo_2011-10-13_6078,2,Guantánamo,2011-10-13,6078
Bay_2016-01-06_7859,2,Bay,2016-01-06,7859
Guantánamo_2006-11-30_3143,2,Guantánamo,2006-11-30,3143
Bay_2006-11-30_3143,2,Bay,2006-11-30,3143
Friendship_2001-11-22_1415,2,Friendship,2001-11-22,1415
Bridge_2001-11-22_1415,2,Bridge,2001-11-22,1415
Guantánamo_2011-04-25_5821,2,Guantánamo,2011-04-25,5821
Guantánamo_2011-04-26_5822,2,Guantánamo,2011-04-26,5822
Guantanamo_2002-01-11_1669,2,Guantanamo,2002-01-11,1669
Telegraph_2002-04-08_1874,2,Telegraph,2002-04-08,1874
Guantanamo_2012-04-16_6276,2,Guantanamo,2012-04-16,6276
Sabaoon_2002-04-04_1866,2,Sabaoon,2002-04-04,1866
Shorabak_2015-12-23_7850,2,Shorabak,2015-12-23,7850
Square_2015-06-22_7663,2,Square,2015-06-22,7663
Telegraph_2002-05-09_1907,2,Telegraph,2002-05-09,1907
Eldon_2015-06-22_7663,2,Eldon,2015-06-22,7663
Nau_2002-05-20_1925,2,Nau,2002-05-20,1925
Mountain_2001-11-13_1290,2,Mountain,2001-11-13,1290
News_2001-11-13_1290,2,News,2001-11-13,1290
Telegraph_2006-10-18_3104,2,Telegraph,2006-10-18,3104
Moria_2020-05-27_8637,2,Moria,2020-05-27,8637
Balochistan_2011-04-08_5793,2,Balochistan,2011-04-08,5793
Herald_2012-07-10_6369,2,Herald,2012-07-10,6369
Telegraph_2007-12-13_3622,2,Telegraph,2007-12-13,3622
Qala_2002-05-20_1925,2,Qala,2002-05-20,1925
Palace_2015-06-22_7663,2,Palace,2015-06-22,7663
Bastion_2007-12-11_3615,2,Bastion,2007-12-11,3615
Liverpool_2016-01-26_7872,2,Liverpool,2016-01-26,7872
Camp_2007-12-11_3615,2,Camp,2007-12-11,3615
Sun_2001-11-16_1349,2,Sun,2001-11-16,1349
Guantánamo_2011-04-25_5803,2,Guantánamo,2011-04-25,5803
Guantánamo_2011-04-25_5804,2,Guantánamo,2011-04-25,5804
Buckingham_2015-06-22_7663,2,Buckingham,2015-06-22,7663
Camp_2012-09-07_6416,2,Camp,2012-09-07,6416
Finsbury_2014-05-14_7200,2,Finsbury,2014-05-14,7200
Yankee_2001-09-24_627,2,Yankee,2001-09-24,627
BBC2_2005-07-20_2767,2,BBC2,2005-07-20,2767
Harbor_2004-06-19_2566,2,Harbor,2004-06-19,2566
Mazlagh_2000-12-11_222,2,Mazlagh,2000-12-11,222
Pearl_2004-06-19_2566,2,Pearl,2004-06-19,2566
Heathrow_2008-10-30_4144,2,Heathrow,2008-10-30,4144
David_2001-09-23_618,2,David,2001-09-23,618
Camp_2001-09-23_618,2,Camp,2001-09-23,618
McGinley_2014-05-14_7200,2,McGinley,2014-05-14,7200
airport_2014-06-09_7255,2,airport,2014-06-09,7255
Karachi_2014-06-09_7255,2,Karachi,2014-06-09,7255
Mbeki_2001-06-17_339,2,Mbeki,2001-06-17,339
Road_2021-08-20_9087,2,Road,2021-08-20,9087
Airport_2021-08-20_9087,2,Airport,2021-08-20,9087
Hubble_2021-07-09_8850,2,Hubble,2021-07-09,8850
Toad_2000-12-18_227,2,Toad,2000-12-18,227
Mir_2014-06-09_7253,2,Mir,2014-06-09,7253
airport_2014-06-09_7251,2,airport,2014-06-09,7251
Karachi_2014-06-09_7251,2,Karachi,2014-06-09,7251
Perrier_2003-09-13_2374,2,Perrier,2003-09-13,2374
La_2014-03-07_7096,2,La,2014-03-07,7096
Plaine_2014-03-07_7096,2,Plaine,2014-03-07,7096
de_2014-03-07_7096,2,de,2014-03-07,7096
Neauphle_2014-03-07_7096,2,Neauphle,2014-03-07,7096
Telegraph_2005-07-21_2769,2,Telegraph,2005-07-21,2769
Park_2014-05-14_7200,2,Park,2014-05-14,7200
Delta_2003-08-21_2360,2,Delta,2003-08-21,2360
Belt_2021-04-22_8778,2,Belt,2021-04-22,8778
Camp_2003-08-21_2360,2,Camp,2003-08-21,2360
airport_2000-07-25_181,2,airport,2000-07-25,181
Helmand_2009-08-16_4627,2,Helmand,2009-08-16,4627
Britons_2003-07-19_2344,2,Britons,2003-07-19,2344
Bay_2003-07-19_2344,2,Bay,2003-07-19,2344
Sangin_2009-08-16_4627,2,Sangin,2009-08-16,4627
Bay_2004-07-05_2577,2,Bay,2004-07-05,2577
Port_2021-09-05_9400,2,Port,2021-09-05,9400
Helmand_2009-08-16_4626,2,Helmand,2009-08-16,4626
Karachi_2014-06-10_7260,2,Karachi,2014-06-10,7260
Guantánamo_2010-10-12_5430,2,Guantánamo,2010-10-12,5430
Bay_2003-07-19_2345,2,Bay,2003-07-19,2345
Kam_2005-02-05_2692,2,Kam,2005-02-05,2692
Guantánamo_2014-06-10_7259,2,Guantánamo,2014-06-10,7259
Telegraph_2001-09-24_627,2,Telegraph,2001-09-24,627
Stadium_2001-09-24_627,2,Stadium,2001-09-24,627
Bay_2014-06-09_7258,2,Bay,2014-06-09,7258
Punjab_2014-01-28_7048,2,Punjab,2014-01-28,7048
Air_2005-02-05_2692,2,Air,2005-02-05,2692
Le_2013-01-08_6603,2,Le,2013-01-08,6603
Lubyanka_2010-06-18_5141,2,Lubyanka,2010-06-18,5141
Guantanamo_2003-07-22_2347,2,Guantanamo,2003-07-22,2347
Bay_2003-07-22_2347,2,Bay,2003-07-22,2347
Barty_2021-07-01_8830,2,Barty,2021-07-01,8830
Square_2001-09-16_469,2,Square,2001-09-16,469
Bastion_2014-04-15_7155,2,Bastion,2014-04-15,7155
Khost_2005-03-19_2705,2,Khost,2005-03-19,2705
Guantánamo_2014-05-30_7212,2,Guantánamo,2014-05-30,7212
Hamid_2014-06-06_7239,2,Hamid,2014-06-06,7239
Fleet_2009-07-13_4546,2,Fleet,2009-07-13,4546
Bay_2014-03-17_7112,2,Bay,2014-03-17,7112
Bay_2008-12-08_4206,2,Bay,2008-12-08,4206
Guantanamo_2003-11-30_2425,2,Guantanamo,2003-11-30,2425
Guantánamo_2010-03-10_5025,2,Guantánamo,2010-03-10,5025
Helmand_2010-07-25_5234,2,Helmand,2010-07-25,5234
Telegraph_2005-08-18_2781,2,Telegraph,2005-08-18,2781
Camp_2008-12-14_4214,2,Camp,2008-12-14,4214
Bastion_2008-12-14_4214,2,Bastion,2008-12-14,4214
Manning_2013-04-03_6691,2,Manning,2013-04-03,6691
Mall_2009-02-04_4266,2,Mall,2009-02-04,4266
Hoon_2010-03-05_5017,2,Hoon,2010-03-05,5017
Snowden_2014-06-03_7222,2,Snowden,2014-06-03,7222
Guantánamo_2014-06-05_7234,2,Guantánamo,2014-06-05,7234
Bay_2009-01-04_4233,2,Bay,2009-01-04,4233
Bay_2010-08-14_5321,2,Bay,2010-08-14,5321
Guantánamo_2014-06-03_7224,2,Guantánamo,2014-06-03,7224
Square_2010-08-04_5299,2,Square,2010-08-04,5299
Union_2010-08-04_5299,2,Union,2010-08-04,5299
Downing_2003-11-16_2412,2,Downing,2003-11-16,2412
Square_2003-11-16_2412,2,Square,2003-11-16,2412
Bastion_2010-07-29_5275,2,Bastion,2010-07-29,5275
Guantanamo_2003-11-30_2426,2,Guantanamo,2003-11-30,2426
Mr_2001-09-22_598,2,Mr,2001-09-22,598
Camp_2003-11-30_2426,2,Camp,2003-11-30,2426
Avenue_2021-07-20_8873,2,Avenue,2021-07-20,8873
Guantanamo_2003-12-07_2430,2,Guantanamo,2003-12-07,2430
Camp_2014-04-15_7155,2,Camp,2014-04-15,7155
Camp_2004-05-24_2548,2,Camp,2004-05-24,2548
Maine_2001-02-02_239,2,Maine,2001-02-02,239
Road_2001-02-02_239,2,Road,2001-02-02,239
Delta_2004-03-14_2499,2,Delta,2004-03-14,2499
Road_2021-08-25_9188,2,Road,2021-08-25,9188
Mazlagh_2001-02-14_253,2,Mazlagh,2001-02-14,253
Echo_2004-03-14_2499,2,Echo,2004-03-14,2499
Fitzjohn_2021-07-20_8873,2,Fitzjohn,2021-07-20,8873
Guantánamo_2005-12-13_2824,2,Guantánamo,2005-12-13,2824
Naik_2001-09-22_598,2,Naik,2001-09-22,598
Bay_2003-09-24_2380,2,Bay,2003-09-24,2380
Bauchi_2010-09-08_5361,2,Bauchi,2010-09-08,5361
Telegraph_2004-03-18_2504,2,Telegraph,2004-03-18,2504
Athens_2004-05-05_2537,2,Athens,2004-05-05,2537
Guantánamo_2009-05-29_4480,2,Guantánamo,2009-05-29,4480
Bay_2014-06-07_7242,2,Bay,2014-06-07,7242
Street_2009-07-13_4546,2,Street,2009-07-13,4546
Guantánamo_2014-06-01_7217,2,Guantánamo,2014-06-01,7217
Delta_2003-11-30_2426,2,Delta,2003-11-30,2426
Guantánamo_2003-10-10_2393,2,Guantánamo,2003-10-10,2393
Road_2021-04-22_8778,2,Road,2021-04-22,8778
Camp_2010-07-29_5275,2,Camp,2010-07-29,5275
Sydney_2001-09-26_655,2,Sydney,2001-09-26,655
Camp_2005-01-03_2684,2,Camp,2005-01-03,2684
Mir_2010-05-28_5103,2,Mir,2010-05-28,5103
Camp_2014-05-10_7192,2,Camp,2014-05-10,7192
Delta_2004-02-19_2473,2,Delta,2004-02-19,2473
Times_2013-05-23_6760,2,Times,2013-05-23,6760
Camp_2004-02-19_2473,2,Camp,2004-02-19,2473
Square_2013-05-23_6760,2,Square,2013-05-23,6760
Bay_2004-02-19_2473,2,Bay,2004-02-19,2473
Bastion_2014-05-10_7192,2,Bastion,2014-05-10,7192
Gitmo_2010-11-18_5480,2,Gitmo,2010-11-18,5480
Heathrow_2009-10-06_4750,2,Heathrow,2009-10-06,4750
Broadway_2010-05-04_5070,2,Broadway,2010-05-04,5070
Road_2008-09-04_4041,2,Road,2008-09-04,4041
Al_2013-05-24_6763,2,Al,2013-05-24,6763
Mir_2014-07-01_7291,2,Mir,2014-07-01,7291
Bay_2004-02-12_2469,2,Bay,2004-02-12,2469
Baghdad_1999-12-19_108,2,Baghdad,1999-12-19,108
Gate_2013-12-15_7006,2,Gate,2013-12-15,7006
Sri_2020-12-13_8733,2,Sri,2020-12-13,8733
Guantanamo_2004-02-12_2469,2,Guantanamo,2004-02-12,2469
Qaida_2013-05-24_6763,2,Qaida,2013-05-24,6763
Pushta_2000-01-08_127,2,Pushta,2000-01-08,127
Road_2000-01-08_127,2,Road,2000-01-08,127
palace_2009-11-17_4861,2,palace,2009-11-17,4861
Al_2001-09-30_727,2,Al,2001-09-30,727
Bastion_2008-08-21_4007,2,Bastion,2008-08-21,4007
Camp_2008-08-21_4007,2,Camp,2008-08-21,4007
Telegraph_2004-11-21_2666,2,Telegraph,2004-11-21,2666
Monde_2013-01-08_6603,2,Monde,2013-01-08,6603
Telegraph_2006-03-08_2869,2,Telegraph,2006-03-08,2869
Airport_2021-08-25_9188,2,Airport,2021-08-25,9188
Hedland_2001-09-01_386,2,Hedland,2001-09-01,386
Street_2004-02-24_2479,2,Street,2004-02-24,2479
Port_2001-09-01_386,2,Port,2001-09-01,386
Campaign_2021-10-02_9554,2,Campaign,2021-10-02,9554
Zadid_2020-06-23_8647,2,Zadid,2020-06-23,8647
Accountability_2021-10-02_9554,2,Accountability,2021-10-02,9554
Guantanamo_2004-02-23_2477,2,Guantanamo,2004-02-23,2477
Rigoberta_1999-02-13_33,2,Rigoberta,1999-02-13,33
Park_2001-10-01_736,2,Park,2001-10-01,736
village_2020-06-23_8647,2,village,2020-06-23,8647
Delta_2004-02-20_2476,2,Delta,2004-02-20,2476
Menchu_1999-02-13_33,2,Menchu,1999-02-13,33
Camp_2004-02-20_2476,2,Camp,2004-02-20,2476
Helmand_2009-11-04_4826,2,Helmand,2009-11-04,4826
Camp_2014-05-09_7191,2,Camp,2014-05-09,7191
Telegraph_2001-10-01_740,2,Telegraph,2001-10-01,740
Times_2010-05-18_5095,2,Times,2010-05-18,5095
Square_2010-05-18_5095,2,Square,2010-05-18,5095
Bastion_2014-05-09_7191,2,Bastion,2014-05-09,7191
House_2010-11-15_5474,2,House,2010-11-15,5474
Croydon_2008-09-04_4041,2,Croydon,2008-09-04,4041
Mansion_2010-11-15_5474,2,Mansion,2010-11-15,5474
Guantanamo_2005-01-03_2684,2,Guantanamo,2005-01-03,2684
airport_2014-06-15_7271,2,airport,2014-06-15,7271
Avenue_2009-03-16_4336,2,Avenue,2009-03-16,4336
Bay_2003-07-07_2331,2,Bay,2003-07-07,2331
airport_2014-06-25_7286,2,airport,2014-06-25,7286
Guantanamo_2003-07-07_2331,2,Guantanamo,2003-07-07,2331
Bastion_2009-08-16_4629,2,Bastion,2009-08-16,4629
Telegraph_2004-07-27_2589,2,Telegraph,2004-07-27,2589
Guantanamo_2009-03-30_4361,2,Guantanamo,2009-03-30,4361
Guantánamo_2014-04-19_7159,2,Guantánamo,2014-04-19,7159
Brooklyn_2021-04-15_8763,2,Brooklyn,2021-04-15,8763
Guantanamo_2003-06-11_2320,2,Guantanamo,2003-06-11,2320
Constitution_2009-03-16_4336,2,Constitution,2009-03-16,4336
Bay_2005-01-11_2686,2,Bay,2005-01-11,2686
Guantánamo_2005-01-11_2686,2,Guantánamo,2005-01-11,2686
Mercy_2001-09-26_667,2,Mercy,2001-09-26,667
Karachi_2014-06-15_7271,2,Karachi,2014-06-15,7271
International_2001-09-26_667,2,International,2001-09-26,667
Guantánamo_2004-08-01_2596,2,Guantánamo,2004-08-01,2596
Camp_2009-08-16_4629,2,Camp,2009-08-16,4629
Airport_2001-09-14_450,2,Airport,2001-09-14,450
Harbour_2001-09-26_655,2,Harbour,2001-09-26,655
Bay_2014-06-11_7263,2,Bay,2014-06-11,7263
Bay_2004-08-01_2596,2,Bay,2004-08-01,2596
_2001-08-06_358,2,,2001-08-06,358
al_2013-06-18_6793,1,al,2013-06-18,6793
Guantánamo_2012-03-11_6239,1,Guantánamo,2012-03-11,6239
Helmandi_2012-03-08_6225,1,Helmandi,2012-03-08,6225
Wall_2013-05-23_6760,1,Wall,2013-05-23,6760
St_2012-04-07_6269,1,St,2012-04-07,6269
River_2012-03-11_6238,1,River,2012-03-11,6238
Harrods_2013-06-25_6815,1,Harrods,2013-06-25,6815
Shard_2013-06-25_6815,1,Shard,2013-06-25,6815
Guantánamo_2012-05-21_6324,1,Guantánamo,2012-05-21,6324
Obama_2012-05-21_6322,1,Obama,2012-05-21,6322
West_2013-05-16_6751,1,West,2013-05-16,6751
Rights_2013-06-11_6782,1,Rights,2013-06-11,6782
Model_2012-04-09_6271,1,Model,2012-04-09,6271
Camp_2012-03-11_6238,1,Camp,2012-03-11,6238
Wye_2012-03-11_6238,1,Wye,2012-03-11,6238
Cathedral_2012-04-07_6269,1,Cathedral,2012-04-07,6269
Sussex_2013-05-16_6751,1,Sussex,2013-05-16,6751
Sunningdale_2012-03-11_6238,1,Sunningdale,2012-03-11,6238
Younus_2012-03-09_6232,1,Younus,2012-03-09,6232
Habib_2012-03-09_6232,1,Habib,2012-03-09,6232
Qaida_2013-06-18_6793,1,Qaida,2013-06-18,6793
David_2012-03-11_6238,1,David,2012-03-11,6238
Separated_2013-06-18_6793,1,Separated,2013-06-18,6793
Berlin_2013-05-23_6760,1,Berlin,2013-05-23,6760
Fort_2013-05-23_6760,1,Fort,2013-05-23,6760
Human_2013-06-11_6782,1,Human,2013-06-11,6782
Hotel_2013-06-15_6787,1,Hotel,2013-06-15,6787
Brighton_2013-06-15_6787,1,Brighton,2013-06-15,6787
St_2013-06-15_6787,1,St,2013-06-15,6787
Bastion_2013-05-29_6770,1,Bastion,2013-05-29,6770
Bay_2012-04-16_6276,1,Bay,2012-04-16,6276
Paul_2012-04-07_6269,1,Paul,2012-04-07,6269
Karzai_2012-04-22_6286,1,Karzai,2012-04-22,6286
Hopes_2012-03-16_6250,1,Hopes,2012-03-16,6250
Fort_2012-03-16_6250,1,Fort,2012-03-16,6250
Bastion_2012-03-26_6259,1,Bastion,2012-03-26,6259
Town_2012-04-09_6271,1,Town,2012-04-09,6271
Camp_2013-05-29_6770,1,Camp,2013-05-29,6770
Camp_2012-03-26_6259,1,Camp,2012-03-26,6259
Sirte_2012-04-21_6285,1,Sirte,2012-04-21,6285
Helmand_2012-03-26_6259,1,Helmand,2012-03-26,6259
Agha_2012-03-19_6253,1,Agha,2012-03-19,6253
Edmunds_2013-06-15_6787,1,Edmunds,2013-06-15,6787
Bacha_2012-03-19_6253,1,Bacha,2012-03-19,6253
Leavenworth_2012-03-16_6250,1,Leavenworth,2012-03-16,6250
Rohrabacher_2012-04-22_6286,1,Rohrabacher,2012-04-22,6286
Rome_2012-04-23_6287,1,Rome,2012-04-23,6287
Afghanistan_2012-03-16_6250,1,Afghanistan,2012-03-16,6250
Leatherneck_2012-03-14_6244,1,Leatherneck,2012-03-14,6244
Bay_2012-03-11_6239,1,Bay,2012-03-11,6239
Guantánamo_2013-06-09_6779,1,Guantánamo,2013-06-09,6779
Grand_2013-06-15_6787,1,Grand,2013-06-15,6787
Tours_2013-06-15_6789,1,Tours,2013-06-15,6789
Nato_2012-03-26_6259,1,Nato,2012-03-26,6259
Unseen_2013-06-15_6789,1,Unseen,2013-06-15,6789
Helmand_2012-03-14_6244,1,Helmand,2012-03-14,6244
Watch_2013-06-11_6782,1,Watch,2013-06-11,6782
Helmand_2013-05-29_6770,1,Helmand,2013-05-29,6770
Bury_2013-06-15_6787,1,Bury,2013-06-15,6787
Guantánamo_2012-05-17_6317,1,Guantánamo,2012-05-17,6317
Hood_2013-05-23_6760,1,Hood,2013-05-23,6760
Guantánamo_2012-04-15_6275,1,Guantánamo,2012-04-15,6275
Plaza_2013-06-15_6789,1,Plaza,2013-06-15,6789
Rana_2013-06-15_6789,1,Rana,2013-06-15,6789
Love_2012-04-23_6287,1,Love,2012-04-23,6287
Bay_2012-04-15_6275,1,Bay,2012-04-15,6275
Bastion_2013-01-08_6602,1,Bastion,2013-01-08,6602
Camp_2013-06-29_6828,1,Camp,2013-06-29,6828
Salam_2013-06-25_6816,1,Salam,2013-06-25,6816
Tower_2013-07-26_6866,1,Tower,2013-07-26,6866
Guantánamo_2013-08-09_6883,1,Guantánamo,2013-08-09,6883
airport_2013-08-07_6880,1,airport,2013-08-07,6880
international_2013-08-07_6880,1,international,2013-08-07,6880
exit_2013-08-07_6880,1,exit,2013-08-07,6880
Punjab_2013-08-05_6877,1,Punjab,2013-08-05,6877
Goldman_2011-12-19_6153,1,Goldman,2011-12-19,6153
Edgware_2013-07-29_6867,1,Edgware,2013-07-29,6867
Lane_2013-07-29_6867,1,Lane,2013-07-29,6867
Helmand_2011-12-20_6155,1,Helmand,2011-12-20,6155
Lashkar_2011-12-20_6155,1,Lashkar,2011-12-20,6155
Gah_2011-12-20_6155,1,Gah,2011-12-20,6155
Green_2013-07-29_6867,1,Green,2013-07-29,6867
Bridge_2013-07-26_6866,1,Bridge,2013-07-26,6866
House_2013-07-24_6864,1,House,2013-07-24,6864
Antony_2011-12-19_6153,1,Antony,2011-12-19,6153
Mansion_2013-07-24_6864,1,Mansion,2013-07-24,6864
Highway_2013-07-23_6863,1,Highway,2013-07-23,6863
Karakoram_2013-07-23_6863,1,Karakoram,2013-07-23,6863
village_2013-07-23_6863,1,village,2013-07-23,6863
Khan_2013-07-23_6863,1,Khan,2013-07-23,6863
Mountain_2013-07-23_6863,1,Mountain,2013-07-23,6863
Afghanistan_2011-12-29_6162,1,Afghanistan,2011-12-29,6162
Killer_2013-07-23_6863,1,Killer,2013-07-23,6863
Shah_2011-12-29_6162,1,Shah,2011-12-29,6162
Face_2013-07-23_6863,1,Face,2013-07-23,6863
Diamer_2013-07-23_6863,1,Diamer,2013-07-23,6863
Turnbull_2013-07-22_6861,1,Turnbull,2013-07-22,6861
Marathon_2013-07-17_6859,1,Marathon,2013-07-17,6859
Bay_2013-08-09_6883,1,Bay,2013-08-09,6883
Islamabad_2013-09-10_6908,1,Islamabad,2013-09-10,6908
Hyderabad_2012-03-08_6225,1,Hyderabad,2012-03-08,6225
Times_2013-10-09_6928,1,Times,2013-10-09,6928
Bay_2011-12-09_6147,1,Bay,2011-12-09,6147
Le_2013-10-15_6939,1,Le,2013-10-15,6939
York_2013-10-12_6936,1,York,2013-10-12,6936
New_2013-10-12_6936,1,New,2013-10-12,6936
Square_2013-10-12_6936,1,Square,2013-10-12,6936
Pervez_2011-12-15_6150,1,Pervez,2011-12-15,6150
Musharraf_2011-12-15_6150,1,Musharraf,2011-12-15,6150
Aden_2011-12-19_6152,1,Aden,2011-12-19,6152
Times_2013-10-12_6936,1,Times,2013-10-12,6936
York_2013-10-09_6928,1,York,2013-10-09,6928
Suez_2011-12-19_6152,1,Suez,2011-12-19,6152
New_2013-10-09_6928,1,New,2013-10-09,6928
Square_2013-10-09_6928,1,Square,2013-10-09,6928
moon_2013-10-07_6923,1,moon,2013-10-07,6923
Nawaz_2013-09-10_6908,1,Nawaz,2013-09-10,6908
Ki_2013-10-07_6923,1,Ki,2013-10-07,6923
Ban_2013-10-07_6923,1,Ban,2013-10-07,6923
Baghdad_2013-10-06_6921,1,Baghdad,2013-10-06,6921
Algiers_2013-10-06_6921,1,Algiers,2013-10-06,6921
Force_2013-09-21_6912,1,Force,2013-09-21,6912
Assistance_2013-09-21_6912,1,Assistance,2013-09-21,6912
Security_2013-09-21_6912,1,Security,2013-09-21,6912
Port_2011-12-19_6152,1,Port,2011-12-19,6152
International_2013-09-21_6912,1,International,2013-09-21,6912
Afghanistan_2013-09-21_6912,1,Afghanistan,2013-09-21,6912
say_2011-12-19_6152,1,say,2011-12-19,6152
Sharif_2013-09-10_6908,1,Sharif,2013-09-10,6908
Abuja_2011-12-19_6153,1,Abuja,2011-12-19,6153
Straits_2012-01-03_6167,1,Straits,2012-01-03,6167
Hormuz_2012-01-03_6167,1,Hormuz,2012-01-03,6167
Boston_2013-07-17_6859,1,Boston,2013-07-17,6859
Golden_2012-02-20_6211,1,Golden,2012-02-20,6211
Lanka_2013-06-27_6824,1,Lanka,2013-06-27,6824
Sri_2013-06-27_6824,1,Sri,2013-06-27,6824
Burma_2013-06-27_6824,1,Burma,2013-06-27,6824
Sunni_2013-06-27_6824,1,Sunni,2013-06-27,6824
Tiananmen_2012-02-10_6206,1,Tiananmen,2012-02-10,6206
Square_2012-02-10_6206,1,Square,2012-02-10,6206
Learning_2012-02-10_6206,1,Learning,2012-02-10,6206
Hub_2012-02-10_6206,1,Hub,2012-02-10,6206
Elizabeth_2012-02-14_6208,1,Elizabeth,2012-02-14,6208
Zour_2013-06-27_6824,1,Zour,2013-06-27,6824
K_2012-02-14_6208,1,K,2012-02-14,6208
Teather_2012-02-14_6208,1,Teather,2012-02-14,6208
Canberra_2012-02-14_6208,1,Canberra,2012-02-14,6208
al_2013-06-27_6824,1,al,2013-06-27,6824
Mir_2013-07-17_6856,1,Mir,2013-07-17,6856
Deir_2013-06-27_6824,1,Deir,2013-06-27,6824
Europe_2013-06-25_6819,1,Europe,2013-06-25,6819
Germain_2013-06-25_6819,1,Germain,2013-06-25,6819
Girl_2012-02-20_6211,1,Girl,2012-02-20,6211
Saint_2013-06-25_6819,1,Saint,2013-06-25,6819
Paris_2013-06-25_6819,1,Paris,2013-06-25,6819
Monde_2013-06-25_6818,1,Monde,2013-06-25,6818
Rio_2012-02-26_6214,1,Rio,2012-02-26,6214
de_2012-02-26_6214,1,de,2012-02-26,6214
Janiero_2012-02-26_6214,1,Janiero,2012-02-26,6214
Le_2013-06-25_6818,1,Le,2013-06-25,6818
Khana_2013-06-25_6816,1,Khana,2013-06-25,6816
Baghran_2012-03-08_6225,1,Baghran,2012-03-08,6225
Camp_2013-06-29_6827,1,Camp,2013-06-29,6827
Beijing_2012-02-10_6206,1,Beijing,2012-02-10,6206
Bastion_2013-06-29_6827,1,Bastion,2013-06-29,6827
Bay_2012-01-18_6186,1,Bay,2012-01-18,6186
Monde_2013-07-16_6855,1,Monde,2013-07-16,6855
Bay_2012-01-09_6173,1,Bay,2012-01-09,6173
Roosevelt_2012-01-10_6174,1,Roosevelt,2012-01-10,6174
Roads_2012-01-10_6174,1,Roads,2012-01-10,6174
Fleet_2012-01-10_6174,1,Fleet,2012-01-10,6174
Street_2012-01-10_6174,1,Street,2012-01-10,6174
Le_2013-07-16_6855,1,Le,2013-07-16,6855
York_2013-07-14_6853,1,York,2013-07-14,6853
Bay_2012-01-10_6174,1,Bay,2012-01-10,6174
New_2013-07-14_6853,1,New,2013-07-14,6853
Square_2013-07-14_6853,1,Square,2013-07-14,6853
Times_2013-07-14_6853,1,Times,2013-07-14,6853
Bridge_2012-01-10_6174,1,Bridge,2012-01-10,6174
River_2012-01-10_6174,1,River,2012-01-10,6174
Pentagon_2012-01-10_6174,1,Pentagon,2012-01-10,6174
Guantanamo_2012-01-12_6177,1,Guantanamo,2012-01-12,6177
